date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:27:50	29609/29609	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:57:48%20GMT	https://frenzzy.webflow.io/blog-posts/training-triumphs-athletes-journey-to-excellence	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/training-triumphs-athletes-journey-to-excellence.html	(from https://frenzzy.webflow.io/blog)
15:27:51	29208/29208	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:57:49%20GMT	https://frenzzy.webflow.io/blog-posts/natures-retreat-serenity-in-every-step	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/natures-retreat-serenity-in-every-step.html	(from https://frenzzy.webflow.io/blog)
15:27:52	29500/29500	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:57:50%20GMT	https://frenzzy.webflow.io/blog-posts/bookish-escapes-literary-worlds-explored	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/bookish-escapes-literary-worlds-explored.html	(from https://frenzzy.webflow.io/blog)
15:27:52	37484/37484	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:57:50%20GMT	https://frenzzy.webflow.io/blog?3d525453_page=2	D:/Downloads/kriyeta/frenzzy.webflow.io/blog4b80.html	(from https://frenzzy.webflow.io/blog)
15:27:53	31115/31115	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:57:51%20GMT	https://frenzzy.webflow.io/product/lumina-silk	D:/Downloads/kriyeta/frenzzy.webflow.io/product/lumina-silk.html	(from https://frenzzy.webflow.io/shop)
15:27:54	123873/123873	---M--	200	added ('OK')	image/jpeg	etag:%223177d896f9fa719c0db8c0d66627a2df%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/657989fc1353d59da590ff6a_product1.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/657989fc1353d59da590ff6a_product1.jpg	(from https://frenzzy.webflow.io/shop)
15:27:55	31117/31117	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:57:53%20GMT	https://frenzzy.webflow.io/product/whisper-weave	D:/Downloads/kriyeta/frenzzy.webflow.io/product/whisper-weave.html	(from https://frenzzy.webflow.io/shop)
15:27:56	103610/103610	---M--	200	added ('OK')	image/jpeg	etag:%220dd2df07a9bb626e46f51e979ecc8f9d%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65798b41df62e48a8377817f_product2.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65798b41df62e48a8377817f_product2.jpg	(from https://frenzzy.webflow.io/shop)
15:27:56	31116/31116	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:57:55%20GMT	https://frenzzy.webflow.io/product/quanta-cloth	D:/Downloads/kriyeta/frenzzy.webflow.io/product/quanta-cloth.html	(from https://frenzzy.webflow.io/shop)
15:27:58	102700/102700	---M--	200	added ('OK')	image/jpeg	etag:%22fa0fb92d589354e9ff402b792bbbd394%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65798b24b7012ce767b4f90a_product3.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65798b24b7012ce767b4f90a_product3.jpg	(from https://frenzzy.webflow.io/shop)
15:27:58	31115/31115	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:57:56%20GMT	https://frenzzy.webflow.io/product/dream-drape	D:/Downloads/kriyeta/frenzzy.webflow.io/product/dream-drape.html	(from https://frenzzy.webflow.io/shop)
15:27:59	99472/99472	---M--	200	added ('OK')	image/jpeg	etag:%220d14094f637ad98b969db67b41268d10%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65798acc76bdf4b7c61d035c_product4.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65798acc76bdf4b7c61d035c_product4.jpg	(from https://frenzzy.webflow.io/shop)
15:28:00	31121/31121	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:57:58%20GMT	https://frenzzy.webflow.io/product/celestial-chiffon	D:/Downloads/kriyeta/frenzzy.webflow.io/product/celestial-chiffon.html	(from https://frenzzy.webflow.io/shop)
15:28:01	106197/106197	---M--	200	added ('OK')	image/jpeg	etag:%2231928548730604cfff4583c53165b254%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65798aa9efdd1c29812876b3_product5.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65798aa9efdd1c29812876b3_product5.jpg	(from https://frenzzy.webflow.io/shop)
15:28:01	31117/31117	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:00%20GMT	https://frenzzy.webflow.io/product/radiant-rayon	D:/Downloads/kriyeta/frenzzy.webflow.io/product/radiant-rayon.html	(from https://frenzzy.webflow.io/shop)
15:28:03	110256/110256	---M--	200	added ('OK')	image/jpeg	etag:%221205ef132315b8b8852063e76e6393f0%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65798a88deef97ac30097d32_product6.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65798a88deef97ac30097d32_product6.jpg	(from https://frenzzy.webflow.io/shop)
15:28:03	31121/31121	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:01%20GMT	https://frenzzy.webflow.io/product/ethereal-elegance	D:/Downloads/kriyeta/frenzzy.webflow.io/product/ethereal-elegance.html	(from https://frenzzy.webflow.io/shop)
15:28:05	94854/94854	---M--	200	added ('OK')	image/jpeg	etag:%229d45ed3ce9c329d442bc40078e577b41%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65798a6139d72f01420b9e96_product7.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65798a6139d72f01420b9e96_product7.jpg	(from https://frenzzy.webflow.io/shop)
15:28:05	31115/31115	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:03%20GMT	https://frenzzy.webflow.io/product/mirage-mesh	D:/Downloads/kriyeta/frenzzy.webflow.io/product/mirage-mesh.html	(from https://frenzzy.webflow.io/shop)
15:28:06	108512/108512	---M--	200	added ('OK')	image/jpeg	etag:%22f8c02ece7ab135f00376cf460813b0ab%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/657989325dcfc3a99e25b227_product8.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/657989325dcfc3a99e25b227_product8.jpg	(from https://frenzzy.webflow.io/shop)
15:28:07	31118/31118	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:05%20GMT	https://frenzzy.webflow.io/product/serenity-satin	D:/Downloads/kriyeta/frenzzy.webflow.io/product/serenity-satin.html	(from https://frenzzy.webflow.io/shop)
15:28:08	109024/109024	---M--	200	added ('OK')	image/jpeg	etag:%22a9b2ebf73949f2c5fece0011764d0f57%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65798905b7012ce767b345c4_product9.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65798905b7012ce767b345c4_product9.jpg	(from https://frenzzy.webflow.io/shop)
15:28:09	29608/29608	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:07%20GMT	https://frenzzy.webflow.io/blog-posts/pop-culture-parade-trends-and-fandoms	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/pop-culture-parade-trends-and-fandoms.html	(from https://frenzzy.webflow.io/blog-categories/entertainment)
15:28:10	36174/36174	---M--	200	added ('OK')	image/jpeg	etag:%22f788cdf8613db5757945d84e9e2edfcb%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/657831dd5362026d0f29a07a_post6.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/657831dd5362026d0f29a07a_post6.jpg	(from https://frenzzy.webflow.io/blog-categories/entertainment)
15:28:10	29607/29607	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:09%20GMT	https://frenzzy.webflow.io/blog-posts/music-mosaic-harmony-across-genres	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/music-mosaic-harmony-across-genres.html	(from https://frenzzy.webflow.io/blog-categories/entertainment)
15:28:11	29611/29611	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:10%20GMT	https://frenzzy.webflow.io/blog-posts/cinematic-bliss-movie-magic-unveiled	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/cinematic-bliss-movie-magic-unveiled.html	(from https://frenzzy.webflow.io/blog-categories/entertainment)
15:28:12	29615/29615	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:11%20GMT	https://frenzzy.webflow.io/blog-posts/showtime-chronicles-entertainment-extravaganza	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/showtime-chronicles-entertainment-extravaganza.html	(from https://frenzzy.webflow.io/blog-categories/entertainment)
15:28:14	29608/29608	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:12%20GMT	https://frenzzy.webflow.io/blog-posts/aerial-perspectives-birds-eye-nature-views	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/aerial-perspectives-birds-eye-nature-views.html	(from https://frenzzy.webflow.io/blog-categories/nature)
15:28:14	140824/140824	---M--	200	added ('OK')	image/jpeg	etag:%227cb6b0c2ef9b97b7099ab58bf5a70a43%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65780db9b2717fab90626935_post8.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65780db9b2717fab90626935_post8.jpg	(from https://frenzzy.webflow.io/blog-categories/entertainment)
15:28:15	49034/49034	---M--	200	added ('OK')	image/jpeg	etag:%229376f9d568eb4b09894381e847c00e67%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65782fa0c3d57d6d7e9a8c15_post14.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65782fa0c3d57d6d7e9a8c15_post14.jpg	(from https://frenzzy.webflow.io/blog-categories/nature)
15:28:16	29607/29607	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:14%20GMT	https://frenzzy.webflow.io/blog-posts/into-the-wilderness-adventures-in-nature	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/into-the-wilderness-adventures-in-nature.html	(from https://frenzzy.webflow.io/blog-categories/nature)
15:28:17	120492/120492	---M--	200	added ('OK')	image/jpeg	etag:%22a1ea68eac33ed96d6fd2766292ce8678%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65780d210f0e0f320d32b8ff_post5.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65780d210f0e0f320d32b8ff_post5.jpg	(from https://frenzzy.webflow.io/blog-categories/nature)
15:28:17	29498/29498	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:16%20GMT	https://frenzzy.webflow.io/blog-posts/floral-fantasy-botanical-beauty-unveiled	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/floral-fantasy-botanical-beauty-unveiled.html	(from https://frenzzy.webflow.io/blog-categories/nature)
15:28:19	29607/29607	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:17%20GMT	https://frenzzy.webflow.io/blog-posts/wild-wonders-exploring-natures-tapestry	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/wild-wonders-exploring-natures-tapestry.html	(from https://frenzzy.webflow.io/blog-categories/nature)
15:28:20	82418/82418	---M--	200	added ('OK')	image/jpeg	etag:%221efadecf1aeb3862e0f3f668a918452d%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65780ddd841fc3405c1461b4_post7.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65780ddd841fc3405c1461b4_post7.jpg	(from https://frenzzy.webflow.io/blog-categories/nature)
15:28:21	29489/29489	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:19%20GMT	https://frenzzy.webflow.io/blog-posts/game-changers-industry-evolution-unveiled	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/game-changers-industry-evolution-unveiled.html	(from https://frenzzy.webflow.io/blog-categories/gaming)
15:28:22	29195/29195	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:20%20GMT	https://frenzzy.webflow.io/blog-posts/multiplayer-mayhem-gaming-community-vibes	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/multiplayer-mayhem-gaming-community-vibes.html	(from https://frenzzy.webflow.io/blog-categories/gaming)
15:28:22	29203/29203	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:21%20GMT	https://frenzzy.webflow.io/blog-posts/quest-chronicles-epic-gaming-adventures	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/quest-chronicles-epic-gaming-adventures.html	(from https://frenzzy.webflow.io/blog-categories/gaming)
15:28:23	36174/36174	---M--	200	added ('OK')	image/jpeg	etag:%22f788cdf8613db5757945d84e9e2edfcb%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65780d46d529a1dc20748e8c_post6.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65780d46d529a1dc20748e8c_post6.jpg	(from https://frenzzy.webflow.io/blog-categories/gaming)
15:28:24	29601/29601	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:22%20GMT	https://frenzzy.webflow.io/blog-posts/pixel-perfection-artistry-in-video-games	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/pixel-perfection-artistry-in-video-games.html	(from https://frenzzy.webflow.io/blog-categories/gaming)
15:28:25	29208/29208	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:23%20GMT	https://frenzzy.webflow.io/blog-posts/gamers-gazette-latest-trends-in-gaming	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/gamers-gazette-latest-trends-in-gaming.html	(from https://frenzzy.webflow.io/blog-categories/gaming)
15:28:26	29607/29607	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:24%20GMT	https://frenzzy.webflow.io/blog-posts/financial-frontiers-wealth-building-wisdom	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/financial-frontiers-wealth-building-wisdom.html	(from https://frenzzy.webflow.io/blog-categories/business)
15:28:27	29610/29610	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:25%20GMT	https://frenzzy.webflow.io/blog-posts/entrepreneurial-insights-building-success-stories	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/entrepreneurial-insights-building-success-stories.html	(from https://frenzzy.webflow.io/blog-categories/business)
15:28:27	29213/29213	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:26%20GMT	https://frenzzy.webflow.io/blog-posts/learning-unleashed-innovative-educational-trends	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/learning-unleashed-innovative-educational-trends.html	(from https://frenzzy.webflow.io/blog-categories/education)
15:28:29	94659/94659	---M--	200	added ('OK')	image/jpeg	etag:%2222af154d9b1373d03c6eb462beccc17f%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65780c82cbcdb5fa71f873b8_post3.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65780c82cbcdb5fa71f873b8_post3.jpg	(from https://frenzzy.webflow.io/blog-categories/education)
15:28:29	29606/29606	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:27%20GMT	https://frenzzy.webflow.io/blog-posts/from-courts-to-pitches-diverse-sporting-stories	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/from-courts-to-pitches-diverse-sporting-stories.html	(from https://frenzzy.webflow.io/blog-categories/sport)
15:28:30	36571/36571	---M--	200	added ('OK')	image/jpeg	etag:%2299f93b643ba00a6e3d76a159a5a926ef%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/6578305c159c5e33da267bc0_post18.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/6578305c159c5e33da267bc0_post18.jpg	(from https://frenzzy.webflow.io/blog-categories/sport)
15:28:30	29612/29612	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:29%20GMT	https://frenzzy.webflow.io/blog-posts/breaking-records-sporting-legends-unleashed	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/breaking-records-sporting-legends-unleashed.html	(from https://frenzzy.webflow.io/blog-categories/sport)
15:28:32	121582/121582	---M--	200	added ('OK')	image/jpeg	etag:%22aa23af55af3b52f8f892721b3136cc58%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/657831551dcdbadeddef8ab9_post26.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/657831551dcdbadeddef8ab9_post26.jpg	(from https://frenzzy.webflow.io/blog-categories/sport)
15:28:32	29600/29600	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:30%20GMT	https://frenzzy.webflow.io/blog-posts/thrill-of-victory-sportsmanship-spotlight	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/thrill-of-victory-sportsmanship-spotlight.html	(from https://frenzzy.webflow.io/blog-categories/sport)
15:28:33	29606/29606	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:31%20GMT	https://frenzzy.webflow.io/blog-posts/fitness-fusion-beyond-the-gym-routine	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/fitness-fusion-beyond-the-gym-routine.html	(from https://frenzzy.webflow.io/blog-categories/sport)
15:28:34	29191/29191	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:32%20GMT	https://frenzzy.webflow.io/blog-posts/game-on-strategies-for-sporting-success	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/game-on-strategies-for-sporting-success.html	(from https://frenzzy.webflow.io/blog-categories/sport)
15:28:35	60147/60147	---M--	200	added ('OK')	image/jpeg	etag:%22c1c00d986272bfe4eac102da1fad9615%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65780baa78fffdcd92179e0c_post2.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65780baa78fffdcd92179e0c_post2.jpg	(from https://frenzzy.webflow.io/blog-categories/sport)
15:28:36	29608/29608	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:34%20GMT	https://frenzzy.webflow.io/blog-posts/wanderlust-chronicles-tales-from-the-road	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/wanderlust-chronicles-tales-from-the-road.html	(from https://frenzzy.webflow.io/blog-categories/travel)
15:28:37	29613/29613	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:35%20GMT	https://frenzzy.webflow.io/blog-posts/local-bites-culinary-experiences-worldwide	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/local-bites-culinary-experiences-worldwide.html	(from https://frenzzy.webflow.io/blog-categories/travel)
15:28:38	29612/29612	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:36%20GMT	https://frenzzy.webflow.io/blog-posts/adventure-awaits-thrilling-travel-escapes	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/adventure-awaits-thrilling-travel-escapes.html	(from https://frenzzy.webflow.io/blog-categories/travel)
15:28:39	33592/33592	---M--	200	added ('OK')	image/jpeg	etag:%22e2fade378280c88c92bae950f5ade019%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65783046adf8bcc6d7dd55a4_post17.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65783046adf8bcc6d7dd55a4_post17.jpg	(from https://frenzzy.webflow.io/blog-categories/travel)
15:28:41	29600/29600	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:39%20GMT	https://frenzzy.webflow.io/blog-posts/cultural-delights-a-journey-through-history	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/cultural-delights-a-journey-through-history.html	(from https://frenzzy.webflow.io/blog-categories/travel)
15:28:42	195204/195204	---M--	200	added ('OK')	image/jpeg	etag:%22b760396b5614b3e5250b2dd5c610fcd4%22	https://assets-global.website-files.com/65770570a2946a7c83492a9c/65782ec113790d5b091d3a46_post9.jpg	D:/Downloads/kriyeta/assets-global.website-files.com/65770570a2946a7c83492a9c/65782ec113790d5b091d3a46_post9.jpg	(from https://frenzzy.webflow.io/blog-categories/travel)
15:28:43	29495/29495	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:41%20GMT	https://frenzzy.webflow.io/blog-posts/hidden-gems-explore-offbeat-destinations	D:/Downloads/kriyeta/frenzzy.webflow.io/blog-posts/hidden-gems-explore-offbeat-destinations.html	(from https://frenzzy.webflow.io/blog-categories/travel)
15:28:53	1898/1898	---M--	200	added ('OK')	image/png	etag:%225c03d831fb0f7ea11c1cc46d9f5210f8%22	https://assets-global.website-files.com/6577019a915bb98abc733614/657979ee694f43158561101e_socials_03.png	D:/Downloads/kriyeta/assets-global.website-files.com/6577019a915bb98abc733614/657979ee694f43158561101e_socials_03.png	(from https://frenzzy.webflow.io/author/demetris-osinski)
15:28:54	2140/2140	---M--	200	added ('OK')	image/png	etag:%22fab2f9eadca560470b53bd33d5c0beeb%22	https://assets-global.website-files.com/6577019a915bb98abc733614/657979d08b16b909cd9a0a35_socials_07.png	D:/Downloads/kriyeta/assets-global.website-files.com/6577019a915bb98abc733614/657979d08b16b909cd9a0a35_socials_07.png	(from https://frenzzy.webflow.io/author/demetris-osinski)
15:28:55	1946/1946	---M--	200	added ('OK')	image/png	etag:%22a9db4a72ef826cbf8e3b64f06f437cb4%22	https://assets-global.website-files.com/6577019a915bb98abc733614/657979ee911cff880a97f044_socials_05.png	D:/Downloads/kriyeta/assets-global.website-files.com/6577019a915bb98abc733614/657979ee911cff880a97f044_socials_05.png	(from https://frenzzy.webflow.io/author/demetris-osinski)
15:28:56	2089/2089	---M--	200	added ('OK')	image/png	etag:%220cf8051e21efe4ef3d57b9e980eb1167%22	https://assets-global.website-files.com/6577019a915bb98abc733614/657979ee4c6becf17e30a7a2_socials_09.png	D:/Downloads/kriyeta/assets-global.website-files.com/6577019a915bb98abc733614/657979ee4c6becf17e30a7a2_socials_09.png	(from https://frenzzy.webflow.io/author/demetris-osinski)
15:28:57	2165/2165	---M--	200	added ('OK')	image/png	etag:%22c9546c4dd8d28aa62d590e35ee238da8%22	https://assets-global.website-files.com/6577019a915bb98abc733614/657979ed8e40164b1897c0bb_socials_13.png	D:/Downloads/kriyeta/assets-global.website-files.com/6577019a915bb98abc733614/657979ed8e40164b1897c0bb_socials_13.png	(from https://frenzzy.webflow.io/author/demetris-osinski)
15:29:01	36669/36669	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:58:59%20GMT	https://frenzzy.webflow.io/blog?3d525453_page=1	D:/Downloads/kriyeta/frenzzy.webflow.io/blogffd8.html	(from https://frenzzy.webflow.io/blog?3d525453_page=2)
15:29:20	36656/36656	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:59:00%20GMT	https://frenzzy.webflow.io/blog?3d525453_page=3	D:/Downloads/kriyeta/frenzzy.webflow.io/blogf1d8.html	(from https://frenzzy.webflow.io/blog?3d525453_page=2)
15:29:22	37488/37488	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:59:20%20GMT	https://frenzzy.webflow.io/blog?3d525453_page=4	D:/Downloads/kriyeta/frenzzy.webflow.io/blog7fe4.html	(from https://frenzzy.webflow.io/blog?3d525453_page=3)
15:29:23	37159/37159	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:59:21%20GMT	https://frenzzy.webflow.io/blog?3d525453_page=5	D:/Downloads/kriyeta/frenzzy.webflow.io/bloga25a.html	(from https://frenzzy.webflow.io/blog?3d525453_page=4)
15:29:26	29110/29110	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2009:59:23%20GMT	https://frenzzy.webflow.io/blog?3d525453_page=6	D:/Downloads/kriyeta/frenzzy.webflow.io/blog5e4e.html	(from https://frenzzy.webflow.io/blog?3d525453_page=5)
